"id","symbol","signal_type","strength","price","timeframe","source","message","created_at","indicator_type","indicator_data","indicator_config","volume_24h","price_change_24h","confidence_score","combined_score","processed","processed_at","processed_by","processing_time_ms"
1070,PNUT,buy,strong,0.2319,"15m",binance,RSI 15.56 - buy signal,2025-08-14 13:05:29.635,"[""RSI""]","{""rsi_value"": 15.56, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
910,PNUT,buy,strong,0.2351,"15m",binance,RSI 17.63 - buy signal,2025-08-14 12:35:51.911,"[""RSI""]","{""rsi_value"": 17.63, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,327
518,POKT,sell,strong,0.0432,"15m",gate,RSI 84.92 - sell signal,2025-08-12 09:10:28.869,"[""RSI""]","{""rsi_value"": 84.92, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1194
1146,POKT,buy,strong,0.03976,"15m",gate,RSI 16.69 - buy signal,2025-08-15 14:32:37.654,"[""RSI""]","{""rsi_value"": 16.69, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1118
440,POKT,buy,strong,0.03986,"15m",gate,RSI 19.81 - buy signal,2025-08-11 13:06:52.143,"[""RSI""]","{""rsi_value"": 19.81, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1133
511,POKT,sell,strong,0.03979,"15m",gate,RSI 81.08 - sell signal,2025-08-12 06:37:25.603,"[""RSI""]","{""rsi_value"": 81.08, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1170
822,POKT,buy,strong,0.04189,"15m",gate,RSI 19.84 - buy signal,2025-08-14 09:20:34.652,"[""RSI""]","{""rsi_value"": 19.84, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1094
1527,POKT,sell,strong,0.03979,"15m",gate,RSI 85.44 - sell signal,2025-08-17 00:02:43.009,"[""RSI""]","{""rsi_value"": 85.44, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1175
782,POKT,sell,strong,0.0456,"15m",gate,RSI 83.20 - sell signal,2025-08-14 01:29:26.484,"[""RSI""]","{""rsi_value"": 83.2, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1097
1142,POKT,buy,strong,0.03981,"15m",gate,RSI 19.03 - buy signal,2025-08-15 14:04:53.465,"[""RSI""]","{""rsi_value"": 19.03, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1656
450,POKT,buy,strong,0.03961,"15m",gate,RSI 14.64 - buy signal,2025-08-11 13:24:21.825,"[""RSI""]","{""rsi_value"": 14.64, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1171
1271,POL,buy,strong,0.2298,"15m",binance,RSI 17.62 - buy signal,2025-08-15 15:44:05.818,"[""RSI""]","{""rsi_value"": 17.62, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
863,POL,buy,strong,0.2355,"15m",binance,RSI 17.81 - buy signal,2025-08-14 12:35:23.244,"[""RSI""]","{""rsi_value"": 17.81, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
602,POLYX,sell,strong,0.1468,"15m",binance,RSI 82.88 - sell signal,2025-08-12 17:22:31.471,"[""RSI""]","{""rsi_value"": 82.88, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,332
568,POLYX,sell,strong,0.1461,"15m",binance,RSI 80.55 - sell signal,2025-08-12 17:00:00.700,"[""RSI""]","{""rsi_value"": 80.55, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,381
923,POLYX,buy,strong,0.1389,"15m",binance,RSI 17.48 - buy signal,2025-08-14 12:36:01.335,"[""RSI""]","{""rsi_value"": 17.48, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
1240,POLYX,buy,strong,0.1337,"15m",binance,RSI 19.04 - buy signal,2025-08-15 15:30:00.983,"[""RSI""]","{""rsi_value"": 19.04, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,1025
303,POLYX,buy,strong,0.1424,"15m",binance,RSI 13.96 - buy signal,2025-08-11 11:47:48.316,"[""RSI""]","{""rsi_value"": 13.96, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
172,POLYX,buy,strong,0.1437,"15m",binance,RSI 18.73 - buy signal,2025-08-11 11:18:53.024,"[""RSI""]","{""rsi_value"": 18.73, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
1485,POND,sell,strong,0.00839,"15m",binance,RSI 88.41 - sell signal,2025-08-16 14:09:16.325,"[""RSI""]","{""rsi_value"": 88.41, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,845
590,POND,sell,strong,0.00821,"15m",binance,RSI 80.84 - sell signal,2025-08-12 17:13:34.181,"[""RSI""]","{""rsi_value"": 80.84, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,331
974,POND,buy,strong,0.00801,"15m",binance,RSI 19.29 - buy signal,2025-08-14 12:36:37.522,"[""RSI""]","{""rsi_value"": 19.29, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
376,POND,buy,strong,0.00802,"15m",binance,RSI 16.25 - buy signal,2025-08-11 11:52:33.877,"[""RSI""]","{""rsi_value"": 16.25, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
653,POND,sell,strong,0.00825,"15m",binance,RSI 83.82 - sell signal,2025-08-12 20:09:08.935,"[""RSI""]","{""rsi_value"": 83.82, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,330
186,POND,buy,strong,0.0081,"15m",binance,RSI 19.90 - buy signal,2025-08-11 11:19:29.002,"[""RSI""]","{""rsi_value"": 19.9, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,326
1484,POND,sell,strong,0.00824,"15m",binance,RSI 83.52 - sell signal,2025-08-16 13:51:14.872,"[""RSI""]","{""rsi_value"": 83.52, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
1022,POND,buy,strong,0.00797,"15m",binance,RSI 17.17 - buy signal,2025-08-14 13:02:08.473,"[""RSI""]","{""rsi_value"": 17.17, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
675,PONKE,sell,strong,0.12557,"15m",gate,RSI 80.14 - sell signal,2025-08-12 20:55:20.991,"[""RSI""]","{""rsi_value"": 80.14, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1360
192,PONKE,buy,strong,0.11629,"15m",gate,RSI 19.30 - buy signal,2025-08-11 11:21:57.635,"[""RSI""]","{""rsi_value"": 19.3, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1163
333,PONKE,buy,strong,0.11488,"15m",gate,RSI 15.99 - buy signal,2025-08-11 11:50:53.893,"[""RSI""]","{""rsi_value"": 15.99, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1106
238,POPCAT,buy,strong,0.324,"15m",gate,RSI 19.89 - buy signal,2025-08-11 11:28:38.724,"[""RSI""]","{""rsi_value"": 19.89, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1088
386,POPCAT,buy,strong,0.3192,"15m",gate,RSI 16.41 - buy signal,2025-08-11 11:53:28.941,"[""RSI""]","{""rsi_value"": 16.41, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1111
608,POPCAT,sell,strong,0.3313,"15m",gate,RSI 80.60 - sell signal,2025-08-12 17:24:07.257,"[""RSI""]","{""rsi_value"": 80.6, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1166
1173,POPCAT,buy,strong,0.2871,"15m",gate,RSI 18.63 - buy signal,2025-08-15 15:22:12.586,"[""RSI""]","{""rsi_value"": 18.63, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1100
1027,POPCAT,buy,strong,0.3033,"15m",gate,RSI 19.12 - buy signal,2025-08-14 13:03:02.935,"[""RSI""]","{""rsi_value"": 19.12, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1081
1367,POPCAT,buy,strong,0.2821,"15m",gate,RSI 15.46 - buy signal,2025-08-15 15:46:31.058,"[""RSI""]","{""rsi_value"": 15.46, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1290
606,POWR,sell,strong,0.1781,"15m",binance,RSI 80.41 - sell signal,2025-08-12 17:22:54.391,"[""RSI""]","{""rsi_value"": 80.41, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,333
951,POWR,buy,strong,0.1701,"15m",binance,RSI 17.08 - buy signal,2025-08-14 12:36:24.210,"[""RSI""]","{""rsi_value"": 17.08, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,317
235,POWR,buy,strong,0.1731,"15m",binance,RSI 19.16 - buy signal,2025-08-11 11:27:31.734,"[""RSI""]","{""rsi_value"": 19.16, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
1341,POWR,buy,strong,0.1636,"15m",binance,RSI 17.20 - buy signal,2025-08-15 15:45:21.196,"[""RSI""]","{""rsi_value"": 17.2, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,324
239,PRIME,buy,strong,2.157,"15m",gate,RSI 19.71 - buy signal,2025-08-11 11:29:29.513,"[""RSI""]","{""rsi_value"": 19.71, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1094
412,PRIME,buy,strong,2.141,"15m",gate,RSI 17.06 - buy signal,2025-08-11 12:20:08.329,"[""RSI""]","{""rsi_value"": 17.06, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1094
597,PRIME,sell,strong,2.219,"15m",gate,RSI 81.18 - sell signal,2025-08-12 17:19:37.646,"[""RSI""]","{""rsi_value"": 81.18, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1204
490,PROM,sell,strong,9.747,"15m",binance,RSI 80.74 - sell signal,2025-08-12 01:03:57.113,"[""RSI""]","{""rsi_value"": 80.74, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,335
491,PROM,sell,strong,9.842,"15m",binance,RSI 82.83 - sell signal,2025-08-12 01:20:56.094,"[""RSI""]","{""rsi_value"": 82.83, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,331
577,PUMP,sell,strong,0.003924,"15m",gate,RSI 80.15 - sell signal,2025-08-12 17:05:28.159,"[""RSI""]","{""rsi_value"": 80.15, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1158
122,PUMP,sell,strong,0.003404,"15m",gate,RSI 83.22 - sell signal,2025-08-11 05:29:53.488,"[""RSI""]","{""rsi_value"": 83.22, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1107
110,PUMP,sell,strong,0.003311,"15m",gate,RSI 80.98 - sell signal,2025-08-11 03:30:26.342,"[""RSI""]","{""rsi_value"": 80.98, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1100
1351,PUNDIX,buy,strong,0.2983,"15m",binance,RSI 17.27 - buy signal,2025-08-15 15:45:28.053,"[""RSI""]","{""rsi_value"": 17.27, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
723,PUNDIX,sell,strong,0.3374,"15m",binance,RSI 85.58 - sell signal,2025-08-13 10:53:59.499,"[""RSI""]","{""rsi_value"": 85.58, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,320
275,PUNDIX,buy,strong,0.3148,"15m",binance,RSI 19.87 - buy signal,2025-08-11 11:31:45.473,"[""RSI""]","{""rsi_value"": 19.87, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,322
714,PUNDIX,sell,strong,0.3328,"15m",binance,RSI 82.66 - sell signal,2025-08-13 10:24:09.001,"[""RSI""]","{""rsi_value"": 82.66, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,323
962,PUNDIX,buy,strong,0.3079,"15m",binance,RSI 17.23 - buy signal,2025-08-14 12:36:30.072,"[""RSI""]","{""rsi_value"": 17.23, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,318
724,PURR,sell,strong,0.18285,"15m",gate,RSI 82.25 - sell signal,2025-08-13 11:08:25.740,"[""RSI""]","{""rsi_value"": 82.25, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1153
1113,PURR,sell,strong,0.18877,"15m",gate,RSI 80.19 - sell signal,2025-08-15 03:11:54.846,"[""RSI""]","{""rsi_value"": 80.19, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1126
404,PYTH,buy,strong,0.1226,"15m",binance,RSI 19.87 - buy signal,2025-08-11 12:13:15.528,"[""RSI""]","{""rsi_value"": 19.87, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,318
1286,PYTH,buy,strong,0.1162,"15m",binance,RSI 18.15 - buy signal,2025-08-15 15:44:17.781,"[""RSI""]","{""rsi_value"": 18.15, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
629,PYTH,sell,strong,0.1298,"15m",binance,RSI 80.57 - sell signal,2025-08-12 18:18:29.316,"[""RSI""]","{""rsi_value"": 80.57, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,334
620,PYTHIA,sell,strong,0.106904,"15m",mexc,RSI 83.55 - sell signal,2025-08-12 17:42:55.835,"[""RSI""]","{""rsi_value"": 83.55, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,345
1139,PYTHIA,buy,strong,0.109383,"15m",mexc,RSI 19.14 - buy signal,2025-08-15 14:01:09.574,"[""RSI""]","{""rsi_value"": 19.14, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,346
8,PYTHIA,sell,strong,0.106782,"15m",mexc,RSI 87.83 - sell signal,2025-08-10 02:35:18.077,"[""RSI""]","{""rsi_value"": 87.83, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,354
787,PYTHIA,sell,strong,0.117768,"15m",mexc,RSI 80.41 - sell signal,2025-08-14 02:49:55.561,"[""RSI""]","{""rsi_value"": 80.41, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,369
794,PYTHIA,sell,strong,0.120443,"15m",mexc,RSI 90.86 - sell signal,2025-08-14 04:01:19.462,"[""RSI""]","{""rsi_value"": 90.86, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,335
38,PYTHIA,buy,strong,0.102631,"15m",mexc,RSI 14.69 - buy signal,2025-08-10 08:07:08.808,"[""RSI""]","{""rsi_value"": 14.69, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,340
578,PYTHIA,sell,strong,0.106303,"15m",mexc,RSI 81.53 - sell signal,2025-08-12 17:07:46.420,"[""RSI""]","{""rsi_value"": 81.53, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,340
762,QAI,buy,strong,103.51,"15m",mexc,RSI 8.10 - buy signal,2025-08-13 21:08:16.725,"[""RSI""]","{""rsi_value"": 8.1, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,958
428,QAI,buy,strong,101.32,"15m",mexc,RSI 16.59 - buy signal,2025-08-11 12:46:44.212,"[""RSI""]","{""rsi_value"": 16.59, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,348
16,QAI,sell,strong,103.11,"15m",mexc,RSI 80.34 - sell signal,2025-08-10 03:22:19.463,"[""RSI""]","{""rsi_value"": 80.34, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,336
623,QAI,sell,strong,104.23,"15m",mexc,RSI 80.27 - sell signal,2025-08-12 17:47:12.203,"[""RSI""]","{""rsi_value"": 80.27, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,342
242,QAI,buy,strong,101.96,"15m",mexc,RSI 18.92 - buy signal,2025-08-11 11:30:24.932,"[""RSI""]","{""rsi_value"": 18.92, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""mexc""}",,,,,false,,,354
381,QKC,buy,strong,0.007316,"15m",binance,RSI 19.00 - buy signal,2025-08-11 11:52:40.661,"[""RSI""]","{""rsi_value"": 19.0, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
553,QNT,sell,strong,114.31,"15m",binance,RSI 80.13 - sell signal,2025-08-12 16:07:04.117,"[""RSI""]","{""rsi_value"": 80.13, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,334
36,QNT,buy,strong,111.95,"15m",binance,RSI 19.18 - buy signal,2025-08-10 08:03:20.675,"[""RSI""]","{""rsi_value"": 19.18, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,318
1072,QTUM,buy,strong,2.113,"15m",binance,RSI 16.97 - buy signal,2025-08-14 13:05:30.614,"[""RSI""]","{""rsi_value"": 16.97, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,321
169,QTUM,buy,strong,2.144,"15m",binance,RSI 19.22 - buy signal,2025-08-11 11:18:44.121,"[""RSI""]","{""rsi_value"": 19.22, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
1234,QTUM,buy,strong,2.039,"15m",binance,RSI 17.96 - buy signal,2025-08-15 15:29:38.050,"[""RSI""]","{""rsi_value"": 17.96, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,848
601,QTUM,sell,strong,2.205,"15m",binance,RSI 82.69 - sell signal,2025-08-12 17:22:22.849,"[""RSI""]","{""rsi_value"": 82.69, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,331
911,QTUM,buy,strong,2.132,"15m",binance,RSI 19.16 - buy signal,2025-08-14 12:35:52.888,"[""RSI""]","{""rsi_value"": 19.16, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,326
567,QTUM,sell,strong,2.193,"15m",binance,RSI 80.24 - sell signal,2025-08-12 16:59:52.013,"[""RSI""]","{""rsi_value"": 80.24, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,332
1382,QTUM,buy,strong,2.026,"15m",binance,RSI 15.87 - buy signal,2025-08-15 15:48:56.075,"[""RSI""]","{""rsi_value"": 15.87, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,334
300,QTUM,buy,strong,2.128,"15m",binance,RSI 17.19 - buy signal,2025-08-11 11:47:39.958,"[""RSI""]","{""rsi_value"": 17.19, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""binance""}",,,,,false,,,325
492,QUBIC,sell,strong,0.0000024285,"15m",gate,RSI 80.19 - sell signal,2025-08-12 01:30:59.366,"[""RSI""]","{""rsi_value"": 80.19, ""rsi_window"": 14, ""oversold_level"": 20.0, ""overbought_level"": 80.0}","{""rsi_window"": 14, ""timeframe"": ""15m"", ""exchange"": ""gate""}",,,,,false,,,1146
